"id","speakerKey","speaker","text","filename"
"4.2.2","Krishna","Krishna","When craving for reward falls away, when the act is offered and guided by knowledge, work need not bind in the same way. Learn to see more than the body's movement.","en/4.2.2.mp3"
"4.3.1","Krishna","Krishna","People make offerings in many ways: through material gifts, restraint, study, disciplined breath and knowledge. These practices can purify the one who undertakes them.","en/4.3.1.mp3"
"4.3.2","Krishna","Krishna","In the deepest vision, the offering, the act of offering and its destination belong to Brahman. Knowledge brings the meaning of action into view.","en/4.3.2.mp3"
"4.4.1","Krishna","Krishna","Approach those who see clearly with humility, sincere questions and a willingness to learn through service.","en/4.4.1.mp3"
"4.4.2","Krishna","Krishna","Knowledge can carry you across wrongdoing and confusion. Disciplined trust and steady practice matter. Cut through the doubt born of ignorance; establish yourself in yoga, and rise.","en/4.4.2.mp3"
"5.1.1","Arjun","Arjun","You praise renunciation, and you also praise action. Which should I follow?","en/5.1.1.mp3"
"5.1.2","Krishna","Krishna","Both can lead to the highest good, but the discipline of action is the more practicable path here. A true renouncer is not consumed by attraction and aversion.","en/5.1.2.mp3"
"5.1.3","Krishna","Krishna","Wisdom and disciplined action need not lead to different destinations. Learn what must be relinquished within the life you are living.","en/5.1.3.mp3"
"5.2.1","Krishna","Krishna","Act with body, mind and understanding, giving up possessive attachment. Offer the action to the divine. Like water on a lotus leaf, it need not cling to you.","en/5.2.1.mp3"
"5.2.2","Krishna","Krishna","Clinging to the fruit binds. Releasing that clinging brings peace.","en/5.2.2.mp3"
"5.3.1","Krishna","Krishna","The wise see with equality in a learned person, a cow, an elephant, a dog and a person whom society treats as an outcast.","en/5.3.1.mp3"
"5.3.2","Krishna","Krishna","Their forms and circumstances differ. Wisdom is not trapped by those differences. When understanding rests in the divine, outward pleasure no longer has to carry the whole weight of happiness.","en/5.3.2.mp3"
"5.4.1","Krishna","Krishna","Pleasures born from contact have beginnings and endings. Learn to bear desire and anger without becoming their servant.","en/5.4.1.mp3"
"5.4.2","Krishna","Krishna","Those who turn inward, who work for the welfare of beings, who know me as the receiver of sacrifice, the lord of worlds and the friend of all beings, find peace.","en/5.4.2.mp3"
"6.1.1","Krishna","Krishna","One who does necessary work without depending on its reward is practising renunciation and yoga.","en/6.1.1.mp3"
"6.1.2","Krishna","Krishna","Raise yourself through your own discipline. The mind can become your ally; left ungoverned, it can work against you. Steadiness grows as it becomes less captive to pleasure, pain, praise and contempt.","en/6.1.2.mp3"
"6.2.1","Krishna","Krishna","Find a suitable place, sit steadily and gather your attention. Let the mind turn toward me.","en/6.2.1.mp3"
"6.2.2","Krishna","Krishna","This yoga is not helped by eating too much or too little, by sleeping too much or keeping yourself always awake. Bring balance to food, rest, activity and effort.","en/6.2.2.mp3"
"6.2.3","Krishna","Krishna","A steady mind is like that flame. Through practice it can discover a joy that does not depend on the senses.","en/6.2.3.mp3"
"6.3.1","Krishna","Krishna","Whenever the mind wanders, bring it back. Learn to see yourself in other beings and other beings in yourself, and to regard their joy and suffering with the seriousness of your own.","en/6.3.1.mp3"
"6.3.2","Arjun","Arjun","But the mind is restless, forceful and stubborn. Controlling it feels like trying to hold the wind.","en/6.3.2.mp3"
"6.3.3","Krishna","Krishna","It is difficult. Yet practice and the loosening of attachment can train it.","en/6.3.3.mp3"
"6.4.1","Arjun","Arjun","What happens to someone who begins with faith but cannot complete the path? Are they lost, belonging nowhere?","en/6.4.1.mp3"
"6.4.2","Krishna","Krishna","No sincere effort toward the good is destroyed. Such practice bears onward, even through further births, and draws the seeker again toward understanding.","en/6.4.2.mp3"
"6.4.3","Krishna","Krishna","Continue. Among yogis, I hold especially close the one whose inner life rests in me, who worships with faith and love.","en/6.4.3.mp3"
"7.1.1","Krishna","Krishna","Turn your mind toward me and practise with me as your refuge. Hear how you may come to know me more fully.","en/7.1.1.mp3"
"7.1.2","Krishna","Krishna","Earth, water, fire, air, space, mind, understanding and the sense of ""I"" belong to my lower nature. Beyond this is the living principle that sustains the world.","en/7.1.2.mp3"
"7.1.3","Krishna","Krishna","Everything rests upon me, as beads are held upon a thread.","en/7.1.3.mp3"
"7.2.1","Krishna","Krishna","I am the taste in water, the light in the sun and moon, the sacred sound in the Vedas. I am the fragrance of earth and the life in living beings.","en/7.2.1.mp3"
"7.2.2","Krishna","Krishna","I am strength free from craving and attachment. The qualities through which nature appears arise from me, but do not contain the whole of me.","en/7.2.2.mp3"
"7.3.1","Krishna","Krishna","Caught in the qualities of nature, people fail to recognise what lies beyond them. This power of appearance, maya, is difficult to cross. Those who take refuge in me can cross it.","en/7.3.1.mp3"
"7.3.2","Krishna","Krishna","People turn toward me in suffering, in search of knowledge, in hope of gain, or through wisdom. Each such turning matters. The wise devotee comes to recognise that all rests in the divine.","en/7.3.2.mp3"
"7.4.1","Krishna","Krishna","Desire often directs worship toward a particular reward. Such rewards have an end.","en/7.4.1.mp3"
"7.4.2","Krishna","Krishna","My reality is not exhausted by what you can presently see. Attraction and aversion cloud understanding. Freed from their hold, steadfast seekers turn toward me and seek release from age and death.","en/7.4.2.mp3"
"8.1.1","Arjun","Arjun","What do you mean by Brahman, by the self, and by karma? How are you present in the embodied world—and how can you be known at death?","en/8.1.1.mp3"
"8.1.2","Krishna","Krishna","Brahman is the imperishable, supreme reality. Adhyatma concerns one's inner spiritual nature. Karma here names the creative action through which embodied beings arise.","en/8.1.2.mp3"
"8.1.3","Krishna","Krishna","The changing world is perishable. There is also the conscious governing principle, and I am present in the body as the lord of sacrifice.","en/8.1.3.mp3"
"8.2.1","Krishna","Krishna","The direction of consciousness at death matters. What a person has repeatedly held in mind shapes that final orientation.","en/8.2.1.mp3"
"8.2.2","Krishna","Krishna","Therefore remember me at all times, and fulfil the action before you. Offer mind and understanding to me. Such remembrance grows through practice.","en/8.2.2.mp3"
"8.3.1","Krishna","Krishna","Seekers discipline the senses and mind, remembering the imperishable and the sacred sound Om.","en/8.3.1.mp3"
"8.3.2","Krishna","Krishna","Worlds appear and withdraw through vast spans of time. Beyond these changes is an eternal reality that does not perish when beings perish. That is the highest destination, approached through undivided devotion.","en/8.3.2.mp3"
"8.4.1","Krishna","Krishna","The teaching describes a bright path from which there is no return, and another by which the traveller returns. Knowing these paths, the yogi need not be bewildered.","en/8.4.1.mp3"
"8.4.2","Krishna","Krishna","Be established in yoga at all times. This understanding leads beyond the limited rewards of ritual, study, austerity and giving, toward the supreme origin.","en/8.4.2.mp3"
"9.1.1","Krishna","Krishna","I will tell you a profound knowledge, joined with understanding that can be lived. Receive it with an open mind.","en/9.1.1.mp3"
"9.1.2","Krishna","Krishna","My unmanifest presence pervades the world. Beings depend on me, yet I am not confined within them. Nature brings forth the moving and unmoving under my oversight.","en/9.1.2.mp3"
"9.2.1","Krishna","Krishna","Some see only my human appearance and miss my deeper nature. Others turn toward me in steadfast devotion, remembering and worshipping.","en/9.2.1.mp3"
"9.2.2","Krishna","Krishna","Even the joys of heaven pass when the merit supporting them is spent. Those whose attention rests wholly in me seek a different destination. I attend to what sustains that devoted life.","en/9.2.2.mp3"
"9.3.1","Krishna","Krishna","A leaf, a flower, fruit, or water—offered with devotion, I receive it.","en/9.3.1.mp3"
"9.3.2","Krishna","Krishna","Whatever you do, whatever you eat, whatever you give, whatever discipline you undertake: offer it to me. Let action become an offering, released from its binding claim on you.","en/9.3.2.mp3"
"9.3.3","Krishna","Krishna","I am equal toward all beings. Those who love me dwell in me, and I in them.","en/9.3.3.mp3"
"9.4.1","Krishna","Krishna","Even a person whose conduct has been deeply wrong can turn toward me with undivided devotion and move toward righteousness. My devotee is not lost.","en/9.4.1.mp3"
"9.4.2","Sanjaya","Sanjaya","Krishna speaks of refuge reaching across the social divisions named in this teaching. Its invitation also reaches those whom that world placed at a disadvantage.","en/9.4.2.mp3"
"9.4.3","Krishna","Krishna","Turn your mind toward me. Give me your devotion and reverence. Make me your highest aim, and you will come to me.","en/9.4.3.mp3"
"10.1.1","Krishna","Krishna","Hear more, Arjun. I speak for your good. I am the source from which everything proceeds.","en/10.1.1.mp3"
"10.1.2","Krishna","Krishna","Those who recognise this turn toward me with love. Remembering me together, they find joy. To those devoted in love, I give the discernment that leads them toward me; I dispel the darkness of ignorance with the light of knowledge.","en/10.1.2.mp3"
"10.2.1","Arjun","Arjun","I accept what you tell me. You alone know yourself fully. Tell me the expressions of your presence through which I can keep remembering you.","en/10.2.1.mp3"
"10.2.2","Krishna","Krishna","I am the self within the hearts of beings, their beginning, middle and end. Among lights, see the radiance of the sun; among the senses, the mind; in living beings, consciousness.","en/10.2.2.mp3"
"10.3.1","Krishna","Krishna","Recognise my expressions in the Himalayas, in the sacred syllable, in the peepal tree, in the Ganga, in the lion's strength.","en/10.3.1.mp3"
"10.3.2","Krishna","Krishna","I am also time, wisdom, memory and the powers by which life unfolds. These are ways to turn your attention toward me.","en/10.3.2.mp3"
"10.4.1","Krishna","Krishna","There is no end to these manifestations. Whatever has splendour, beauty or power arises from a portion of my radiance.","en/10.4.1.mp3"
"10.4.2","Krishna","Krishna","But why multiply examples? With one portion of myself, I sustain this entire universe.","en/10.4.2.mp3"
"10.4.3","Arjun","Arjun","I have heard you describe it. Can I see?","en/10.4.3.mp3"
"11.1.1","Arjun","Arjun","What you have taught me has lifted much of my confusion. I have heard how beings arise and pass away. I want to behold your sovereign form. If you think I can bear it, show me.","en/11.1.1.mp3"
"11.1.2","Krishna","Krishna","Behold my forms in their countless colours and kinds. See the whole world gathered here, and wonders you have never seen.","en/11.1.2.mp3"
"11.1.3","Krishna","Krishna","Your ordinary eyes cannot take in this vision. I grant you divine sight.","en/11.1.3.mp3"
"11.1.4","Sanjaya","Sanjaya","Then Krishna revealed the universal form. Its radiance was beyond the light the field had known.","en/11.1.4.mp3"
"11.2.1","Arjun","Arjun","I see beings and divine powers within you. I cannot find your beginning, your middle or your end. Your radiance fills every direction.","en/11.2.1.mp3"
"11.2.2","Arjun","Arjun","And I see our warriors entering destruction. Bhishma, Drona, the sons of Dhritarashtra—rushing toward it like rivers toward the sea.","en/11.2.2.mp3"
"11.2.3","Arjun","Arjun","I cannot find peace. Tell me who you are in this terrible form.","en/11.2.3.mp3"
"11.3.1","Krishna","Krishna","I am Time, bringing worlds to their end. The warriors arrayed here will not remain, even without you.","en/11.3.1.mp3"
"11.3.2","Krishna","Krishna","Rise, Arjun. Become an instrument. These warriors stand already within that ending. Meet the battle before you.","en/11.3.2.mp3"
"11.4.1","Arjun","Arjun","I have called you my friend and spoken lightly, not knowing the greatness before me. Forgive what I failed to understand.","en/11.4.1.mp3"
"11.4.2","Arjun","Arjun","I am filled with wonder, and shaken by fear. Show me again a form I can bear: crowned, with mace and discus, with four arms.","en/11.4.2.mp3"
"11.4.3","Krishna","Krishna","Let this fear subside. See again the form you have asked for.","en/11.4.3.mp3"
"11.4.4","Arjun","Arjun","Seeing your gentle human form, I can gather myself again.","en/11.4.4.mp3"
"11.4.5","Krishna","Krishna","Through undivided devotion I can be truly known, seen and entered. Work for me. Make me your highest aim. Be free of clinging and of hostility toward beings.","en/11.4.5.mp3"
"12.1.1","Arjun","Arjun","Which are more firmly established in yoga: those who worship you with devotion, or those who contemplate the imperishable, unmanifest reality?","en/12.1.1.mp3"
"12.1.2","Krishna","Krishna","Those whose minds rest in me, who worship with steadfast faith, are deeply united in yoga. Those who follow the unmanifest also reach the goal, though that path is harder for embodied beings.","en/12.1.2.mp3"
"12.1.3","Krishna","Krishna","For those devoted to me, I become the deliverer from the ocean of birth and death.","en/12.1.3.mp3"
"12.2.1","Krishna","Krishna","Place your mind and understanding in me. If you cannot yet remain steady, practise returning.","en/12.2.1.mp3"
"12.2.2","Krishna","Krishna","If that practice is difficult, do your work for me. If you cannot manage even that, give up possessive attachment to the fruits of action and discipline yourself.","en/12.2.2.mp3"
"12.2.3","Krishna","Krishna","There is peace in that relinquishment.","en/12.2.3.mp3"
"12.3.1","Krishna","Krishna","Dear to me is the one who does not hate, who is friendly and compassionate, free from possessiveness and self-importance, patient and steady.","en/12.3.1.mp3"
"12.3.2","Krishna","Krishna","Such a person does not needlessly disturb the world and is not constantly ruled by its disturbances. Devotion shapes how that person lives among others.","en/12.3.2.mp3"
"12.4.1","Krishna","Krishna","Learn steadiness in honour and dishonour, praise and blame, comfort and pain. Let go of the insistence that everything must favour you.","en/12.4.1.mp3"
"12.4.2","Krishna","Krishna","Those who follow this life-giving teaching with faith, taking me as their highest aim, are deeply dear to me.","en/12.4.2.mp3"
"13.1.1","Arjun","Arjun","Explain nature and spirit, the field and its knower. What is knowledge, and what is to be known?","en/13.1.1.mp3"
"13.1.2","Krishna","Krishna","This body is called the field. The one who knows it is the knower of the field. Know me also as the knower in all fields.","en/13.1.2.mp3"
"13.1.3","Krishna","Krishna","Body, senses, mind, desire, aversion, pleasure and pain belong to the changing field. Distinguishing the field and its knower is central to knowledge.","en/13.1.3.mp3"
"13.2.1","Krishna","Krishna","Humility, sincerity, non-harming, patience, self-restraint, steadiness and care for the teacher belong to knowledge.","en/13.2.1.mp3"
"13.2.2","Krishna","Krishna","So do reflection on birth, age, illness and death; freedom from possessiveness; devotion; and sustained inquiry into the self. These shape the person who seeks to understand.","en/13.2.2.mp3"
"13.3.1","Krishna","Krishna","Hear of what is to be known, through knowing which one reaches the deathless: beginningless, supreme Brahman, beyond the usual division of being and non-being.","en/13.3.1.mp3"
"13.3.2","Krishna","Krishna","It is within and outside beings, moving and unmoving, near and far. Undivided, it appears among divided forms. It is the light of lights, present in the heart.","en/13.3.2.mp3"
"13.4.1","Krishna","Krishna","Nature brings forth the changing instruments and actions. The conscious principle experiences pleasure and pain; attachment to nature's qualities binds it to embodiment.","en/13.4.1.mp3"
"13.4.2","Krishna","Krishna","Some approach understanding through meditation, some through knowledge, some through action, and others by listening and practising what they hear.","en/13.4.2.mp3"
"13.4.3","Krishna","Krishna","See the supreme presence equally in beings, enduring amid what perishes. Learn to distinguish the field from its knower, and the way beyond bondage.","en/13.4.3.mp3"
"14.1.1","Krishna","Krishna","Nature's three qualities bind the enduring self to embodied life. They are sattva, rajas and tamas.","en/14.1.1.mp3"
"14.1.2","Krishna","Krishna","Sattva brings light and clarity, yet binds through attachment to happiness and knowledge. Rajas brings craving and restless activity, binding through action. Tamas obscures understanding through negligence, inertia and sleep.","en/14.1.2.mp3"
"14.2.1","Krishna","Krishna","The qualities rise and fall in relation to one another. Clarity signals sattva; greed and ceaseless striving signal rajas; confusion and neglect signal tamas.","en/14.2.1.mp3"
"14.2.2","Krishna","Krishna","Their influence shapes conduct and its consequences, including the course of further births. Learn to recognise what is becoming strong in you.","en/14.2.2.mp3"
"14.3.1","Arjun","Arjun","How does someone who has gone beyond these qualities behave? How can they cross them?","en/14.3.1.mp3"
"14.3.2","Krishna","Krishna","Such a person does not hate clarity, activity or confusion when they appear, nor crave them when they depart. They recognise the qualities at work and remain steady.","en/14.3.2.mp3"
"14.3.3","Krishna","Krishna","They are less bound by pleasure and pain, praise and blame, friendship and hostility, or the need to make every undertaking a possession of the ego.","en/14.3.3.mp3"
"14.4.1","Krishna","Krishna","One who serves me through unwavering devotion crosses beyond the three qualities and becomes fit for Brahman.","en/14.4.1.mp3"
"14.4.2","Krishna","Krishna","I am the foundation of the imperishable Brahman, of immortality, enduring dharma and complete happiness.","en/14.4.2.mp3"
"15.1.1","Krishna","Krishna","Think of an enduring tree with roots above and branches below. Its leaves are the Vedic hymns. Its branches are nourished by the qualities of nature; its shoots reach toward the objects of the senses.","en/15.1.1.mp3"
"15.1.2","Krishna","Krishna","Further roots bind beings through action. Its beginning and full extent are not easily seen here. Cut its binding hold with firm non-attachment, and seek the source from which this ancient movement came.","en/15.1.2.mp3"
"15.2.1","Krishna","Krishna","Free from pride and delusion, overcoming possessive attachment, the seeker turns toward the imperishable destination.","en/15.2.1.mp3"
"15.2.2","Krishna","Krishna","The enduring living self is a portion of me. It draws the mind and senses into embodied life and carries them onward, as wind carries fragrance from its source.","en/15.2.2.mp3"
"15.2.3","Krishna","Krishna","Disciplined discernment sees what an untrained view misses.","en/15.2.3.mp3"
"15.3.1","Krishna","Krishna","The radiance of sun, moon and fire is mine. Entering the earth, I sustain beings. I nourish plants and support the fire by which food is digested.","en/15.3.1.mp3"
"15.3.2","Krishna","Krishna","I dwell in every heart. Memory, knowledge and their loss arise from me. Through the Vedas, it is I who am to be known.","en/15.3.2.mp3"
"15.4.1","Krishna","Krishna","There is the perishable and the imperishable. Beyond them is the supreme person, who enters and sustains the worlds.","en/15.4.1.mp3"
"15.4.2","Krishna","Krishna","Because I transcend the perishable and am beyond the imperishable, I am called Purushottama, the highest person. One who knows me in this way worships with their whole being.","en/15.4.2.mp3"
"16.1.1","Krishna","Krishna","Fearlessness, purity of heart, steadiness in knowledge, generosity and self-restraint belong to divine qualities.","en/16.1.1.mp3"
"16.1.2","Krishna","Krishna","So do truthfulness, non-harming, freedom from anger, compassion, gentleness, modesty and freedom from malice.","en/16.1.2.mp3"
"16.1.3","Krishna","Krishna","These qualities lead toward freedom. Pride, arrogance, anger, harshness and ignorance bind. Do not despair, Arjun; you are endowed with divine qualities.","en/16.1.3.mp3"
"16.2.1","Krishna","Krishna","When people abandon discernment about what should and should not be done, desire can become their only rule.","en/16.2.1.mp3"
"16.2.2","Krishna","Krishna","They think: I have gained this; I will gain more. This rival is defeated; I will defeat another. They become entangled in anxiety, bound by countless expectations, seeking wealth through unjust means.","en/16.2.2.mp3"
"16.3.1","Krishna","Krishna","Self-importance can even turn sacrifice into a display. Desire, anger and greed are three gates to ruin. Give them up.","en/16.3.1.mp3"
"16.3.2","Krishna","Krishna","Freed from them, a person can act for their own true good and move toward the highest goal.","en/16.3.2.mp3"
"16.4.1","Krishna","Krishna","One who throws aside the guidance of the teaching and acts only on desire does not reach fulfilment, happiness or the highest goal.","en/16.4.1.mp3"
"16.4.2","Krishna","Krishna","Let the teaching guide your discernment about what should be done and what should be avoided. Having understood it, act.","en/16.4.2.mp3"
"17.1.1","Arjun","Arjun","What of people who worship with faith but set aside the prescribed teaching? What is the character of their faith?","en/17.1.1.mp3"
"17.1.2","Krishna","Krishna","Faith reflects the nature of the person and is shaped by the three qualities. What one places faith in helps shape what one becomes.","en/17.1.2.mp3"
"17.1.3","Krishna","Krishna","Even preferences in food reflect these qualities. Severe practices driven by vanity and desire, which torment the body and the divine within it, do not become holy through their severity.","en/17.1.3.mp3"
"17.2.1","Krishna","Krishna","An offering can be made from duty without craving reward, or from desire for gain and display, or with disregard for care and guidance.","en/17.2.1.mp3"
"17.2.2","Krishna","Krishna","Discipline of the body includes purity, sincerity, restraint and non-harming. Discipline of speech joins truth with what is considerate and beneficial, and with study. Discipline of mind includes calmness, gentleness, self-command and sincerity.","en/17.2.2.mp3"
"17.3.1","Krishna","Krishna","A gift given because it should be given, at a fitting time and place, to someone who cannot repay it, is shaped by sattva.","en/17.3.1.mp3"
"17.3.2","Krishna","Krishna","Giving with reluctance or expectation of a return is shaped by rajas. Giving at an unsuitable time or place, without respect or care, is shaped by tamas.","en/17.3.2.mp3"
"17.4.1","Krishna","Krishna","Om, Tat, Sat: these sacred designations of Brahman accompany sacrifice, giving and discipline.","en/17.4.1.mp3"
"17.4.2","Krishna","Krishna","Tat turns the act beyond a personal claim on its reward. Sat is associated with being, goodness and steadiness in worthy action. An offering empty of faith lacks the spiritual foundation it appears to claim.","en/17.4.2.mp3"
"18.1.1","Arjun","Arjun","Tell me clearly the difference between renunciation and relinquishment.","en/18.1.1.mp3"
"18.1.2","Krishna","Krishna","Renunciation is understood as leaving actions driven by desire. Relinquishment is giving up attachment to the fruits of action.","en/18.1.2.mp3"
"18.1.3","Krishna","Krishna","Sacrifice, giving and discipline should not simply be abandoned. Perform them without possessiveness or the demand for reward. Leaving a duty only because it is difficult is not the highest relinquishment.","en/18.1.3.mp3"
"18.1.4","Krishna","Krishna","An action has several conditions: its setting, the agent, the instruments, the different efforts and the divine factor. To see the isolated self as the sole cause is to see incompletely.","en/18.1.4.mp3"
"18.2.1","Krishna","Krishna","Knowledge can recognise one enduring reality across many beings, or see only their separateness, or cling to a fragment as though it were the whole.","en/18.2.1.mp3"
"18.2.2","Krishna","Krishna","Action, the one who acts, understanding, determination and happiness are also shaped by the qualities. What seems pleasing at first may bind later; what asks effort at first may lead toward clarity.","en/18.2.2.mp3"
"18.2.3","Sanjaya","Sanjaya","Krishna speaks within the social order of the epic, describing duties of its four varnas. He then returns Arjun to the responsibility that is his to meet.","en/18.2.3.mp3"
"18.2.4","Krishna","Krishna","Through one's own work, one can worship the source from which beings arise. Better one's own duty, imperfectly carried out, than another's performed well. Every undertaking has some fault, as fire is accompanied by smoke.","en/18.2.4.mp3"
"18.3.1","Krishna","Krishna","With purified understanding, restraint, freedom from pride and possessiveness, and a heart no longer ruled by craving, the seeker becomes ready for Brahman. Through devotion, I am known in truth.","en/18.3.1.mp3"
"18.3.2","Krishna","Krishna","Offer your actions to me. Take refuge in me. If pride makes you refuse to listen, it will lead you astray; your own nature will still press upon you.","en/18.3.2.mp3"
"18.3.3","Krishna","Krishna","I have opened this teaching to you. Consider it thoroughly. Then act as you choose.","en/18.3.3.mp3"
"18.4.1","Krishna","Krishna","You are dear to me, so hear my deepest word again. Let your mind rest in me. Be devoted to me, worship and bow to me. You will come to me; I promise you this because you are dear to me.","en/18.4.1.mp3"
"18.4.2","Krishna","Krishna","Relinquish all dharmas and take refuge in me alone. I will free you from all sin. Do not grieve.","en/18.4.2.mp3"
