"id","speakerKey","speaker","text","filename"
"2.1.2","Arjun","アルジュナ","どうしてビーシュマやドローナに武器を向けられるでしょう。敬うべき方々です。勝つのと負けるのと、どちらが悪いのかさえ分かりません。","ja/2.1.2.mp3"
"2.1.3","Arjun","アルジュナ","私の務めが何を求めているのか、もう見分けられません。本当に善いことを教えてください。あなたから学びたいのです。","ja/2.1.3.mp3"
"2.1.4","Sanjaya","サンジャヤ","戦わないと言い残し、アルジュナは両軍の間で黙り込みました。","ja/2.1.4.mp3"
"2.2.1","Krishna","クリシュナ","お前の言葉には思いやりがある。だが、その悲しみは、まだ真実の全体を見ていない。お前も、私も、これらの王たちも、無から突然生じたのではなく、完全に消え去るのでもない。","ja/2.2.1.mp3"
"2.2.2","Krishna","クリシュナ","身体に宿る自己は、幼年、青年、老年を経て、身体が死んだ後も先へ進む。自己は身体とともに生まれるのではなく、身体とともに滅びるのでもない。","ja/2.2.2.mp3"
"2.2.3","Krishna","クリシュナ","快楽も苦痛も、現れては過ぎ去る。その変化に耐えながら、存続するものを見失わないように学びなさい。","ja/2.2.3.mp3"
"2.3.1","Krishna","クリシュナ","戦士として目の前にある責任も考えなさい。この争いから退くだけで、務めから自由になれるわけではない。","ja/2.3.1.mp3"
"2.3.2","Krishna","クリシュナ","お前がなすべき行為に力を尽くしなさい。何をするにも、報いを唯一の理由にしてはならない。そして、何もしないことにも執着してはならない。","ja/2.3.2.mp3"
"2.3.3","Krishna","クリシュナ","成功にも失敗にも、心の安定を養いなさい。結果を自分のものにしなければならないという思いではなく、理解に導かれて行為をしなさい。","ja/2.3.3.mp3"
"2.4.1","Arjun","アルジュナ","そのように心の安定した人は、どう生きるのですか。何を見れば、その人だと分かるのでしょう。","ja/2.4.1.mp3"
"2.4.2","Krishna","クリシュナ","その人は、渇望に駆り立てられにくく、苦しみに揺さぶられにくく、快楽に流されにくい。亀が手足を甲羅に収めるように、感覚を引き戻すことができる。","ja/2.4.2.mp3"
"2.4.3","Krishna","クリシュナ","一つの対象を思い続けると執着が生まれ、満たされない欲望は怒りとなり、怒りは判断を曇らせる。その流れに飲み込まれる前に、動きを見抜くことを学びなさい。","ja/2.4.3.mp3"
"2.4.4","Krishna","クリシュナ","水が流れ込んでも、海は満ちたまま、揺るがない。経験を受け止めながら、そこから生まれる欲望の一つひとつに支配されない者に、平安がある。","ja/2.4.4.mp3"
"3.1.1","Arjun","アルジュナ","理解がそれほど大切なら、なぜ私をこの恐ろしい行為へ向かわせるのですか。あなたの言葉は、違う方向を示しているように思えます。明確な道を示してください。","ja/3.1.1.mp3"
"3.1.2","Krishna","クリシュナ","知の修練にも、行為の修練にも、それぞれの役割がある。だが、なすべきことを放置するだけで、自由は得られない。","ja/3.1.2.mp3"
"3.1.3","Krishna","クリシュナ","誰も、まったく行為をせずにはいられない。身体を抑えていても、心が欲望にしがみついていれば、自由ではない。目の前の務めから始め、それに取り組むあり方を変えなさい。","ja/3.1.3.mp3"
"3.2.1","Krishna","クリシュナ","命は、与えることと受け取ることによって支えられている。生きものは食べ物に、食べ物は雨に依存している。捧げものの秩序は、人の行為を、個人よりも大きな世界につないでいる。","ja/3.2.1.mp3"
"3.2.2","Krishna","クリシュナ","すべてを自分のために取る者は、その支え合いを忘れている。自分の利益だけに囲い込まず、必要な務めを果たしなさい。","ja/3.2.2.mp3"
"3.3.1","Krishna","クリシュナ","尊敬される人の行いは、人々の手本となる。行為は、世界を支えることができる。","ja/3.3.1.mp3"
"3.3.2","Krishna","クリシュナ","私には得る必要のあるものはない。それでも、私は行為を続ける。私が行為を捨てれば、人々もそれに倣い、その暮らしを支える秩序が損なわれるだろう。","ja/3.3.2.mp3"
"3.3.3","Krishna","クリシュナ","お前の務めを私に捧げなさい。自分のものにしたいという思いと、期待に熱くなる心を手放すのだ。他人の道が楽に見えても、自分の責任に向き合いなさい。","ja/3.3.3.mp3"
"3.4.1","Arjun","アルジュナ","したくないのに、まるで何かに強いられるように、人が悪いことをしてしまうのは、なぜですか。","ja/3.4.1.mp3"
"3.4.2","Krishna","クリシュナ","欲望、そしてそこから生まれる怒りのためだ。それは、火を覆う煙のように、知を覆い隠す。","ja/3.4.2.mp3"
"3.4.3","Krishna","クリシュナ","感覚を整えることから始め、見分ける力を養いなさい。お前という存在は、内を通り過ぎる衝動だけでは尽くされない。その力に屈することなく、向き合う術を学ぶのだ。","ja/3.4.3.mp3"
"4.1.1","Krishna","クリシュナ","このヨーガは、かつても説かれ、世代を越えて伝えられてきた。やがてその教えが見失われたため、今、再びお前に説いている。お前が私を信愛する者であり、友であるからだ。","ja/4.1.1.mp3"
"4.1.2","Arjun","アルジュナ","あなたが生まれるより、はるか昔に教えたとおっしゃるのですか。それをどう理解すればよいのでしょう。","ja/4.1.2.mp3"
"4.1.3","Krishna","クリシュナ","お前も私も、幾度も生まれてきた。私はそれを知っているが、お前は知らない。私は生まれることなく、滅びることもないが、自らの力によって姿を現す。ダルマが衰えるとき、善き者を守り、不正を打ち破り、ダルマを回復するために現れるのだ。","ja/4.1.3.mp3"
"4.2.1","Krishna","クリシュナ","行為は、奥深いものだ。動かない身体の内に、何かをつかもうとする思いに満ちた心が隠れていることもある。一方で、何もかも自分のものだと主張せずに、務めを果たすこともできる。","ja/4.2.1.mp3"
"4.2.2","Krishna","クリシュナ","報いへの渇望が消え、行為が捧げものとなり、知によって導かれるとき、その行為は、もはや同じようには人を縛らない。身体の動き以上のものを見ることを学びなさい。","ja/4.2.2.mp3"
"4.3.1","Krishna","クリシュナ","人は、物を贈ること、欲求を慎むこと、学ぶこと、呼吸を整えること、知を深めることなど、さまざまな形で捧げものをする。こうした実践は、行う者を清めることができる。","ja/4.3.1.mp3"
"4.3.2","Krishna","クリシュナ","最も深い見方では、捧げものも、捧げる行為も、それが届く先も、ブラフマンに属する。知は、行為の意味を明らかにする。","ja/4.3.2.mp3"
"4.4.1","Krishna","クリシュナ","真実をよく見ている人々に、謙虚さと誠実な問いをもって近づきなさい。その人々に仕えることを通じても、学ぼうとするのだ。","ja/4.4.1.mp3"
"4.4.2","Krishna","クリシュナ","知は、お前を過ちと迷いの向こうへ渡すことができる。修練に支えられた信頼と、揺るがぬ実践が大切だ。無知から生まれた疑いを断ち切り、ヨーガに確かに立ち、立ち上がりなさい。","ja/4.4.2.mp3"
"5.1.1","Arjun","アルジュナ","あなたは放棄をたたえ、また行為もたたえます。私はどちらに従えばよいのでしょうか。","ja/5.1.1.mp3"
"5.1.2","Krishna","クリシュナ","どちらも最高の善へ導くことができる。だが、ここでは行為の修練のほうが、実践しやすい道だ。真に放棄する者は、引かれる心と嫌う心にのみ込まれない。","ja/5.1.2.mp3"
"5.1.3","Krishna","クリシュナ","知恵と修練に支えられた行為は、別々の到達点へ向かうとは限らない。今生きている生活の中で、何を手放すべきかを学びなさい。","ja/5.1.3.mp3"
"5.2.1","Krishna","クリシュナ","身体と心と理解を働かせて行為し、我がものにしようとする執着を手放しなさい。行為を神に捧げるのだ。蓮の葉の上の水のように、その行為はお前に付着せずにすむ。","ja/5.2.1.mp3"
"5.2.2","Krishna","クリシュナ","実りにしがみつくことが、人を縛る。その執着を放すことが、平安をもたらす。","ja/5.2.2.mp3"
"5.3.1","Krishna","クリシュナ","賢者は、学識ある人にも、牛にも、象にも、犬にも、社会から排除された人にも、等しく見る。","ja/5.3.1.mp3"
"5.3.2","Krishna","クリシュナ","姿も置かれた状況も異なる。だが、知恵はその違いに閉じ込められない。理解が神に根を下ろすとき、外から来る快楽だけに、幸福のすべてを担わせずにすむ。","ja/5.3.2.mp3"
"5.4.1","Krishna","クリシュナ","感覚の接触から生まれる快楽には、始まりと終わりがある。欲望や怒りのしもべにならず、それらに耐えることを学びなさい。","ja/5.4.1.mp3"
"5.4.2","Krishna","クリシュナ","内へと心を向け、生きものの幸福のために働き、私を、祭祀を受け取る者、諸世界の主、すべての生きものの友として知る者は、平安を得る。","ja/5.4.2.mp3"
"6.1.1","Krishna","クリシュナ","報いに依存せず、必要な務めを果たす者は、放棄とヨーガを実践している。","ja/6.1.1.mp3"
"6.1.2","Krishna","クリシュナ","自らの修練によって、自分を高めなさい。心は味方になれるが、整えずにおけば、自分に敵対することもある。快楽や苦痛、称賛や侮辱にとらわれることが減るにつれ、安定は育つ。","ja/6.1.2.mp3"
"6.2.1","Krishna","クリシュナ","ふさわしい場所を見つけ、安定して座り、注意を集めなさい。心を私へ向けるのだ。","ja/6.2.1.mp3"
"6.2.2","Krishna","クリシュナ","食べすぎても、食べなさすぎても、このヨーガは深まらない。眠りすぎても、いつも眠らずにいても同じだ。食事、休息、活動、努力に調和をもたらしなさい。","ja/6.2.2.mp3"
"6.2.3","Krishna","クリシュナ","安定した心は、あの炎のようなものだ。実践を通じて、感覚に依存しない喜びを見いだすことができる。","ja/6.2.3.mp3"
"6.3.1","Krishna","クリシュナ","心がそれるたびに、連れ戻しなさい。他の生きものの中に自己を見、自己の中に他の生きものを見ることを学ぶのだ。その喜びや苦しみを、自分のものと同じ重さで受け止めなさい。","ja/6.3.1.mp3"
"6.3.2","Arjun","アルジュナ","けれど、心は落ち着かず、激しく、頑固です。心を制するのは、風をつかもうとするように思えます。","ja/6.3.2.mp3"
"6.3.3","Krishna","クリシュナ","難しいことだ。それでも、実践し、執着を緩めることによって、心を鍛えることはできる。","ja/6.3.3.mp3"
"6.4.1","Arjun","アルジュナ","信をもって歩み始めても、道を全うできなかった人は、どうなるのでしょう。どこにも属さず、失われてしまうのですか。","ja/6.4.1.mp3"
"6.4.2","Krishna","クリシュナ","善へ向かう誠実な努力が、無に帰すことはない。その実践は、さらに生まれ変わる中でも受け継がれ、求める者を再び理解へと引き寄せる。","ja/6.4.2.mp3"
"6.4.3","Krishna","クリシュナ","歩み続けなさい。ヨーガを実践する者の中でも、内なる心を私に置き、信と愛をもって私を礼拝する者を、私はとりわけ身近に思う。","ja/6.4.3.mp3"
"7.1.1","Krishna","クリシュナ","心を私に向け、私をよりどころとして実践しなさい。どうすれば私を、より深く知ることができるか、聞くがよい。","ja/7.1.1.mp3"
"7.1.2","Krishna","クリシュナ","地、水、火、風、空間、心、理解、そして「私」という感覚は、私の低次の本性に属する。その先には、世界を支える、生命の原理がある。","ja/7.1.2.mp3"
"7.1.3","Krishna","クリシュナ","玉が一本の糸に連なっているように、すべては私に支えられている。","ja/7.1.3.mp3"
"7.2.1","Krishna","クリシュナ","私は水の味わいであり、太陽と月の光であり、ヴェーダの聖なる音である。私は大地の香りであり、生きものの命である。","ja/7.2.1.mp3"
"7.2.2","Krishna","クリシュナ","私は、渇望と執着を離れた強さである。自然が姿を現すさまざまな性質は、私から生じる。だが、それらが私のすべてを包み込むことはない。","ja/7.2.2.mp3"
"7.3.1","Krishna","クリシュナ","自然の性質にとらわれた人々は、その向こうにあるものを認められない。この現れの力、マーヤーは、越えることが難しい。だが、私をよりどころとする者は、それを越えられる。","ja/7.3.1.mp3"
"7.3.2","Krishna","クリシュナ","人は、苦しみの中で、知を求めて、利益を願って、あるいは知恵によって、私に向かう。その一つひとつに意味がある。知恵ある信愛者は、すべてが神に支えられていると知るようになる。","ja/7.3.2.mp3"
"7.4.1","Krishna","クリシュナ","欲望はしばしば、特定の報いを得るための礼拝へと人を向かわせる。そうした報いには、終わりがある。","ja/7.4.1.mp3"
"7.4.2","Krishna","クリシュナ","私の実在は、お前が今見えるものだけでは尽くされない。引かれる心と嫌う心は、理解を曇らせる。それらの支配から自由になった、不動の探求者は、私へ向かい、老いと死からの解放を求める。","ja/7.4.2.mp3"
"8.1.1","Arjun","アルジュナ","ブラフマン、自己、カルマとは、何を意味するのですか。あなたは、身体をもつ存在の世界に、どうおられるのでしょう。そして死のとき、どうすればあなたを知ることができるのですか。","ja/8.1.1.mp3"
"8.1.2","Krishna","クリシュナ","ブラフマンは、不滅の、至高の実在である。アディヤートマは、自らの内なる霊的な本性に関わる。ここでカルマとは、身体をもつ生きものが生まれる、創造の行為を指す。","ja/8.1.2.mp3"
"8.1.3","Krishna","クリシュナ","変化する世界は、滅びゆく。また、意識をもち統べる原理がある。そして私は、祭祀の主として身体の内にいる。","ja/8.1.3.mp3"
"8.2.1","Krishna","クリシュナ","死のとき、意識がどこへ向かうかには意味がある。人が繰り返し心に抱いてきたものが、その最後の向きを形づくる。","ja/8.2.1.mp3"
"8.2.2","Krishna","クリシュナ","だから、いつも私を想い、目の前の務めを果たしなさい。心と理解を私に捧げるのだ。そうして想い続ける力は、実践によって育つ。","ja/8.2.2.mp3"
"8.3.1","Krishna","クリシュナ","探求者は感覚と心を整え、不滅なるものと、聖なる音、オームを想う。","ja/8.3.1.mp3"
"8.3.2","Krishna","クリシュナ","世界は、途方もなく長い時を経て、現れ、退いていく。これらの変化を越えたところには、生きものが滅びるときにも滅びない、永遠の実在がある。それが、ひたむきな信愛を通じて近づく、最高の到達点である。","ja/8.3.2.mp3"
"8.4.1","Krishna","クリシュナ","この教えには、そこから戻ることのない光の道と、旅する者が再び戻る、もう一つの道が説かれている。これらの道を知るヨーガの実践者は、惑わされずにすむ。","ja/8.4.1.mp3"
"8.4.2","Krishna","クリシュナ","いつでも、ヨーガに確かに立ちなさい。この理解は、儀礼、学習、苦行、施しの限られた報いを越え、至高の源へと導く。","ja/8.4.2.mp3"
"9.1.1","Krishna","クリシュナ","生きる中で確かめられる理解と結びついた、深い知をお前に説こう。心を開いて受け取りなさい。","ja/9.1.1.mp3"
"9.1.2","Krishna","クリシュナ","目に見えない私の存在は、世界に遍く満ちている。生きものは私に依存しているが、私はその内に閉じ込められてはいない。私の見守るもとで、自然は動くものも動かないものも生み出す。","ja/9.1.2.mp3"
"9.2.1","Krishna","クリシュナ","私の人間としての姿だけを見て、より深い本性を見逃す者もいる。一方、揺るがぬ信愛をもって私に向かい、私を想い、礼拝する者もいる。","ja/9.2.1.mp3"
"9.2.2","Krishna","クリシュナ","天界の喜びさえ、それを支える功徳が尽きれば過ぎ去る。注意のすべてを私に置く者は、別の到達点を求めている。私は、その信愛に生きる者を支えるものに心を配る。","ja/9.2.2.mp3"
"9.3.1","Krishna","クリシュナ","一枚の葉、一輪の花、一つの果実、あるいは水。信愛をもって捧げるなら、私はそれを受け取る。","ja/9.3.1.mp3"
"9.3.2","Krishna","クリシュナ","何をしても、何を食べても、何を与えても、どんな修練に取り組んでも、それを私に捧げなさい。行為を捧げものとし、お前を縛るその力から、自由になるのだ。","ja/9.3.2.mp3"
"9.3.3","Krishna","クリシュナ","私は、すべての生きものに対して平等である。私を愛する者は私の内に住み、私もその者の内に住む。","ja/9.3.3.mp3"
"9.4.1","Krishna","クリシュナ","行いが深く誤っていた者でも、ひたむきな信愛をもって私に向き直り、正しさへと歩むことができる。私を信愛する者は、見捨てられない。","ja/9.4.1.mp3"
"9.4.2","Sanjaya","サンジャヤ","クリシュナは、この教えが挙げる社会の区分を越えて、よりどころが開かれていると語ります。その呼びかけは、当時の世界で不利な立場に置かれていた人々にも届いています。","ja/9.4.2.mp3"
"9.4.3","Krishna","クリシュナ","心を私に向けなさい。信愛と敬意を私に捧げるのだ。私を最高の目標とすれば、お前は私のもとに来るだろう。","ja/9.4.3.mp3"
"10.1.1","Krishna","クリシュナ","さらに聞きなさい、アルジュナ。お前のためを思って話している。私は、すべてがそこから生じる源である。","ja/10.1.1.mp3"
"10.1.2","Krishna","クリシュナ","これを知る者は、愛をもって私に向かう。ともに私を想い、喜びを見いだす。愛によって身を捧げる者に、私は、私へと導く見分ける力を与える。知の光をもって、無知の闇を払いのける。","ja/10.1.2.mp3"
"10.2.1","Arjun","アルジュナ","あなたの言葉を受け入れます。あなたを完全に知るのは、あなただけです。いつもあなたを想い続けられるように、その存在がどう現れているか、教えてください。","ja/10.2.1.mp3"
"10.2.2","Krishna","クリシュナ","私は、生きものの心の内にある自己であり、その始まり、中ほど、終わりである。光の中では太陽の輝きに、感覚の中では心に、生きものの中では意識に、私を見なさい。","ja/10.2.2.mp3"
"10.3.1","Krishna","クリシュナ","ヒマーラヤに、聖なる一音に、インドボダイジュに、ガンガーに、獅子の力に、私の現れを認めなさい。","ja/10.3.1.mp3"
"10.3.2","Krishna","クリシュナ","私はまた、時であり、知恵であり、記憶であり、命が展開していくさまざまな力である。これらは、注意を私へ向けるための手がかりなのだ。","ja/10.3.2.mp3"
"10.4.1","Krishna","クリシュナ","こうした現れに、終わりはない。輝き、美しさ、力を備えたものはすべて、私の光の一部から生じている。","ja/10.4.1.mp3"
"10.4.2","Krishna","クリシュナ","だが、なぜさらに例を重ねる必要があろう。私は、自らの一部によって、この宇宙全体を支えている。","ja/10.4.2.mp3"
"10.4.3","Arjun","アルジュナ","あなたの説明を聞きました。それを見ることはできますか。","ja/10.4.3.mp3"
"11.1.1","Arjun","アルジュナ","あなたの教えで、私の迷いはずいぶん晴れました。生きものがどのように生まれ、去っていくかも聞きました。私は、万物を統べるあなたの姿を見たいのです。私に耐えられるとお考えなら、どうかお見せください。","ja/11.1.1.mp3"
"11.1.2","Krishna","クリシュナ","数えきれない色と種類をもつ、私の姿を見るがよい。ここに集まる全世界と、かつて見たことのない驚異を見なさい。","ja/11.1.2.mp3"
"11.1.3","Krishna","クリシュナ","普通の眼では、この光景を捉えることはできない。お前に、神の眼を授けよう。","ja/11.1.3.mp3"
"11.1.4","Sanjaya","サンジャヤ","そしてクリシュナは、宇宙を包含する姿を現しました。その輝きは、この戦場がそれまでに知るどんな光をも超えていました。","ja/11.1.4.mp3"
"11.2.1","Arjun","アルジュナ","あなたの内に、生きものや神々の力が見えます。始まりも、中ほども、終わりも見つかりません。その輝きは、あらゆる方角を満たしています。","ja/11.2.1.mp3"
"11.2.2","Arjun","アルジュナ","そして、私たちの戦士が滅びへ入っていくのが見えます。ビーシュマ、ドローナ、ドリタラーシュトラの息子たち。川が海へ向かうように、そこへなだれ込んでいきます。","ja/11.2.2.mp3"
"11.2.3","Arjun","アルジュナ","心が安まりません。この恐ろしい姿のあなたは、何者なのですか。どうか教えてください。","ja/11.2.3.mp3"
"11.3.1","Krishna","クリシュナ","私は、諸世界を終わりへ導く時である。ここに並ぶ戦士たちは、お前がいなくとも、生き残ることはない。","ja/11.3.1.mp3"
"11.3.2","Krishna","クリシュナ","立ち上がりなさい、アルジュナ。その働きを担う者となれ。この戦士たちは、すでにその終わりの内にいる。目の前の戦いに向き合うのだ。","ja/11.3.2.mp3"
"11.4.1","Arjun","アルジュナ","目の前の偉大さを知らず、あなたを友と呼び、気軽に話してきました。理解の及ばなかった私を、お許しください。","ja/11.4.1.mp3"
"11.4.2","Arjun","アルジュナ","驚異に満たされると同時に、恐れに震えています。もう一度、私が耐えられる姿をお見せください。冠を戴き、棍棒と円盤を持つ、四本の腕のお姿を。","ja/11.4.2.mp3"
"11.4.3","Krishna","クリシュナ","恐れを鎮めなさい。お前が求めた姿を、再び見るがよい。","ja/11.4.3.mp3"
"11.4.4","Arjun","アルジュナ","穏やかな人のお姿を見て、ようやく自分を取り戻せます。","ja/11.4.4.mp3"
"11.4.5","Krishna","クリシュナ","ひたむきな信愛を通じてこそ、人は私を真に知り、見て、私の内へ入ることができる。私のために行為しなさい。私を最高の目標とするのだ。執着と、生きものへの敵意から自由でありなさい。","ja/11.4.5.mp3"
"12.1.1","Arjun","アルジュナ","信愛をもってあなたを礼拝する人と、不滅で、姿を現さない実在を観想する人とでは、どちらがヨーガにより確かに立っているのでしょうか。","ja/12.1.1.mp3"
"12.1.2","Krishna","クリシュナ","心を私に置き、揺るがぬ信をもって礼拝する者は、ヨーガにおいて深く結ばれている。姿なきものを求める者も目標に達するが、身体をもつ存在にとって、その道はより難しい。","ja/12.1.2.mp3"
"12.1.3","Krishna","クリシュナ","私に身を捧げる者にとって、私は、生と死の大海から救い出す者となる。","ja/12.1.3.mp3"
"12.2.1","Krishna","クリシュナ","心と理解を私に置きなさい。まだ安定してとどまれないなら、立ち返ることを練習するのだ。","ja/12.2.1.mp3"
"12.2.2","Krishna","クリシュナ","その練習が難しければ、私のために務めを果たしなさい。それさえできなければ、行為の実りを自分のものにしようとする執着を手放し、自らを律しなさい。","ja/12.2.2.mp3"
"12.2.3","Krishna","クリシュナ","その手放すことの中に、平安がある。","ja/12.2.3.mp3"
"12.3.1","Krishna","クリシュナ","憎まず、親しみと慈しみをもち、所有欲や思い上がりを離れ、忍耐強く、揺るがない者を、私は愛しく思う。","ja/12.3.1.mp3"
"12.3.2","Krishna","クリシュナ","その人は、むやみに世を乱さず、世の騒ぎにも絶えず支配されない。信愛は、人々の中でどう生きるかを形づくる。","ja/12.3.2.mp3"
"12.4.1","Krishna","クリシュナ","尊敬にも侮辱にも、称賛にも非難にも、安楽にも苦痛にも、心の安定を学びなさい。すべてが自分に都合よくなければならないという思いを手放すのだ。","ja/12.4.1.mp3"
"12.4.2","Krishna","クリシュナ","私を最高の目標とし、この命を育む教えに、信をもって従う者を、私は深く愛しく思う。","ja/12.4.2.mp3"
"13.1.1","Arjun","アルジュナ","自然と精神、場と、その場を知る者について説明してください。知とは何で、知るべきものとは何ですか。","ja/13.1.1.mp3"
"13.1.2","Krishna","クリシュナ","この身体は、場と呼ばれる。それを知る者が、場を知る者である。そして私もまた、すべての場における、知る者であると知りなさい。","ja/13.1.2.mp3"
"13.1.3","Krishna","クリシュナ","身体、感覚、心、欲望、嫌悪、快楽、苦痛は、変わりゆく場に属する。場と、それを知る者を見分けることが、知の中心にある。","ja/13.1.3.mp3"
"13.2.1","Krishna","クリシュナ","謙虚さ、誠実さ、害を与えないこと、忍耐、自制、揺るがなさ、師を大切にすること。これらは、知に属する。","ja/13.2.1.mp3"
"13.2.2","Krishna","クリシュナ","生まれること、老いること、病むこと、死ぬことを省みることもそうだ。所有欲からの自由、信愛、自己への絶え間ない探求もそうである。これらが、理解を求める人を形づくる。","ja/13.2.2.mp3"
"13.3.1","Krishna","クリシュナ","それを知ることによって死を超える、その知るべきものを聞きなさい。それは、始まりのない至高のブラフマンであり、通常の、有ることと無いことの区別を超えている。","ja/13.3.1.mp3"
"13.3.2","Krishna","クリシュナ","それは、生きものの内にも外にもあり、動きながら動かず、近くにも遠くにもある。分かたれていないのに、分かたれた姿の中に現れる。それは光の中の光であり、心の内にある。","ja/13.3.2.mp3"
"13.4.1","Krishna","クリシュナ","自然は、変わりゆく働きの道具と行為を生み出す。意識の原理は快楽と苦痛を経験し、自然の性質への執着によって、身体をもつ生に縛られる。","ja/13.4.1.mp3"
"13.4.2","Krishna","クリシュナ","瞑想を通じて理解に近づく者も、知を通じる者も、行為を通じる者もいる。また、聞いて、その教えを実践することによって近づく者もいる。","ja/13.4.2.mp3"
"13.4.3","Krishna","クリシュナ","滅びゆくものの中で存続する至高の存在を、生きものの中に等しく見なさい。場と、それを知る者を見分け、束縛を超える道を学ぶのだ。","ja/13.4.3.mp3"
"14.1.1","Krishna","クリシュナ","自然の三つの性質が、存続する自己を、身体をもつ生に縛る。それらは、サットヴァ、ラジャス、タマスである。","ja/14.1.1.mp3"
"14.1.2","Krishna","クリシュナ","サットヴァは光と明晰さをもたらすが、幸福と知への執着によって縛る。ラジャスは渇望と落ち着かない活動をもたらし、行為によって縛る。タマスは、怠り、惰性、眠りを通じて、理解を覆い隠す。","ja/14.1.2.mp3"
"14.2.1","Krishna","クリシュナ","これらの性質は、互いに関わりながら強まり、弱まる。明晰さはサットヴァのしるしであり、貪欲と絶え間ない追求はラジャスのしるし、混乱と怠りはタマスのしるしである。","ja/14.2.1.mp3"
"14.2.2","Krishna","クリシュナ","それらの影響は、行いとその結果を形づくり、さらに先の生まれ変わりの道筋にも及ぶ。自分の中で何が強まっているか、見分けることを学びなさい。","ja/14.2.2.mp3"
"14.3.1","Arjun","アルジュナ","これらの性質を超えた人は、どのように振る舞うのですか。どうすれば、それらを超えられるのでしょうか。","ja/14.3.1.mp3"
"14.3.2","Krishna","クリシュナ","その人は、明晰さ、活動、混乱が現れても憎まず、去っても求めて渇望しない。性質が働いていると認め、揺るがずにいる。","ja/14.3.2.mp3"
"14.3.3","Krishna","クリシュナ","その人は、快楽と苦痛、称賛と非難、友好と敵対に縛られにくい。また、すべての取り組みを自我の所有物にしなければならないという思いにも、とらわれにくい。","ja/14.3.3.mp3"
"14.4.1","Krishna","クリシュナ","揺るがぬ信愛を通じて私に仕える者は、三つの性質を超え、ブラフマンに至るにふさわしくなる。","ja/14.4.1.mp3"
"14.4.2","Krishna","クリシュナ","私は、不滅のブラフマン、不死、永続するダルマ、そして完全な幸福の基盤である。","ja/14.4.2.mp3"
